ticker,quarter,year,revenue,yearRevenueGrowth,quarterRevenueGrowth,costOfGoodSold,grossProfit,operationExpense,operationProfit,yearOperationProfitGrowth,quarterOperationProfitGrowth,interestExpense,preTaxProfit,postTaxProfit,shareHolderIncome,yearShareHolderIncomeGrowth,quarterShareHolderIncomeGrowth,investProfit,serviceProfit,otherProfit,provisionExpense,operationIncome,ebitda
VCB,3,2019,8859,0.192,0.033,,,-4182.0,11995.0,0.274,0.061,,6309,5052,5048,0.72,0.158,973,1278,883,-1503,7812,
VCB,2,2019,8580,0.262,0.01,,,-4067.0,11303.0,0.221,-0.039,,5425,4365,4361,0.49,-0.074,881,1075,768,-1811,7236,
VCB,1,2019,8499,0.371,0.065,,,-4384.0,11768.0,0.186,0.101,,5878,4711,4707,0.343,-0.108,1033,1069,1166,-1506,7384,
VCB,4,2018,7981,0.382,0.074,,,-1693.0,10690.0,0.42,0.136,,6617,5280,5276,0.939,0.798,1735,774,201,-2381,8997,
VCB,3,2018,7432,0.416,0.093,,,-3986.0,9414.0,0.292,0.017,,3666,2938,2935,0.369,0.003,437,895,651,-1762,5429,
VCB,2,2018,6800,0.206,0.097,,,-3864.0,9259.0,0.269,-0.067,,3657,2932,2927,0.452,-0.165,828,851,780,-1738,5395,
VCB,1,2018,6197,0.175,0.073,,,-4067.0,9924.0,0.362,0.318,,4359,3508,3504,0.588,0.288,1243,881,1603,-1498,5857,
VCB,4,2017,5777,0.183,0.101,,,-2434.0,7529.0,0.147,0.033,,3403,2728,2721,0.539,0.269,571,576,606,-1692,5095,
VCB,3,2017,5248,0.169,-0.069,,,-3104.0,7288.0,0.203,-0.001,,2680,2149,2144,0.31,0.063,803,651,586,-1504,4184,
VCB,2,2017,5637,0.219,0.068,,,-3179.0,7299.0,0.157,0.002,,2518,2021,2016,0.273,-0.086,652,665,345,-1602,4119,
VCB,1,2017,5276,0.164,0.08,,,-3150.0,7287.0,0.22,0.11,,2737,2210,2206,0.201,0.248,799,650,563,-1401,4138,
VCB,4,2016,4883,0.101,0.088,,,-2478.0,6566.0,0.116,0.083,,2191,1774,1768,0.047,0.08,370,530,783,-1897,4088,
VCB,3,2016,4488,0.136,-0.029,,,-2504.0,6060.0,0.087,-0.039,,2047,1642,1637,0.397,0.033,713,521,338,-1510,3557,
VCB,2,2016,4625,0.296,0.02,,,-2631.0,6309.0,0.236,0.056,,1980,1588,1584,0.199,-0.137,631,521,532,-1698,3678,
VCB,1,2016,4533,0.296,0.022,,,-2367.0,5972.0,0.287,0.015,,2299,1841,1837,0.623,0.087,615,539,286,-1305,3605,
VCB,4,2015,4437,0.362,0.123,,,-2354.0,5884.0,0.195,0.056,,2179,1697,1689,0.279,0.441,76,479,892,-1351,3530,
VCB,3,2015,3951,0.341,0.107,,,-2705.0,5574.0,0.382,0.092,,1498,1176,1172,0.128,-0.113,779,441,402,-1371,2869,
VCB,2,2015,3569,0.272,0.021,,,-1580.0,5104.0,0.217,0.1,,1695,1325,1321,0.25,0.168,504,615,416,-1829,3524,
VCB,1,2015,3496,0.264,0.073,,,-1667.0,4640.0,0.127,-0.058,,1456,1135,1132,-0.03,-0.143,612,338,194,-1517,2973,
VCB,4,2014,3258,0.191,0.106,,,-2171.0,4925.0,0.151,0.221,,1696,1330,1320,-0.011,0.271,445,440,783,-1059,2755,
VCB,3,2014,2945,0.011,0.05,,,-1595.0,4033.0,0.0,-0.039,,1333,1042,1039,-0.001,-0.017,408,442,238,-1105,2438,
VCB,2,2014,2806,0.099,0.015,,,-1640.0,4196.0,0.17,0.019,,1346,1060,1057,0.224,-0.094,427,436,526,-1210,2555,
VCB,1,2014,2766,0.067,0.011,,,-1420.0,4119.0,0.142,-0.037,,1501,1170,1166,0.048,-0.127,688,424,241,-1198,2699,
VCB,4,2013,2735,0.107,-0.061,,,-2026.0,4278.0,0.08,0.06,,1753,1344,1336,0.266,0.284,603,432,508,-499,2252,
VCB,3,2013,2914,0.06,0.141,,,-1575.0,4034.0,0.127,0.125,,1388,1043,1040,-0.06,0.204,433,408,279,-1071,2459,
VCB,2,2013,2553,0.04,-0.015,,,-1280.0,3585.0,0.073,-0.006,,1138,867,864,-0.048,-0.224,516,388,128,-1167,2305,
VCB,1,2013,2591,-0.215,0.048,,,-1333.0,3606.0,-0.122,-0.09,,1465,1117,1112,-0.171,0.055,614,383,19,-808,2273,
VCB,4,2012,2471,-0.365,-0.101,,,-1939.0,3961.0,-0.18,0.106,,1367,1059,1055,0.422,-0.046,700,400,390,-655,2022,
VCB,3,2012,2748,-0.254,0.12,,,-1568.0,3580.0,0.053,0.072,,1477,1109,1106,0.045,0.219,445,331,56,-535,2012,
VCB,2,2012,2455,-0.086,-0.256,,,-1069.0,3341.0,0.086,-0.186,,1182,910,907,-0.081,-0.324,393,487,5,-1089,2272,
VCB,1,2012,3300,0.176,-0.152,,,-1419.0,4104.0,0.151,-0.15,,1735,1347,1342,-0.065,0.809,561,170,74,-950,2685,
VCB,4,2011,3891,0.582,0.056,,,-1997.0,4830.0,0.298,0.42,,1115,741,742,-0.349,-0.299,1097,-92,-66,-1717,2833,
VCB,3,2011,3684,1.025,0.371,,,-1289.0,3402.0,0.374,0.106,,1411,1067,1058,0.142,0.073,353,315,-951,-702,2113,
VCB,2,2011,2687,0.075,-0.042,,,-1173.0,3077.0,0.095,-0.137,,1310,993,986,-0.078,-0.312,261,446,-317,-594,1903,
VCB,1,2011,2806,0.597,0.141,,,-1270.0,3565.0,0.436,-0.042,,1895,1441,1435,0.343,0.259,477,245,36,-400,2295,
VCB,4,2010,2460,0.42,0.352,,,-1341.0,3722.0,0.286,0.504,,1438,1142,1139,-0.221,0.23,597,364,302,-944,2382,
VCB,3,2010,1819,0.006,-0.272,,,-1036.0,2476.0,-0.002,-0.119,,1246,931,926,-0.128,-0.134,308,187,161,-194,1440,
VCB,2,2010,2500,0.528,0.423,,,-1401.0,2809.0,0.139,0.132,,1408,1076,1070,-0.082,0.002,21,227,60,0,1408,
VCB,1,2010,1757,0.266,0.015,,,-711.0,2482.0,0.249,-0.142,,1418,1073,1068,-0.038,-0.269,393,284,48,-353,1771,
VCB,4,2009,1732,-0.075,-0.042,,,-1250.0,2894.0,0.064,0.167,,1893,1472,1462,17.925,0.375,826,294,43,249,1644,
VCB,3,2009,1808,0.696,0.105,,,-951.0,2480.0,0.625,0.006,,1377,1067,1063,1.361,-0.088,334,240,98,-153,1529,
VCB,2,2009,1636,,0.178,,,-739.0,2465.0,,0.24,,1470,1169,1165,,0.049,540,262,27,-257,1727,
VCB,1,2009,1388,,-0.259,,,-528.0,1988.0,,-0.269,,1460,1115,1111,,13.381,333,222,44,0,1460,
VCB,4,2008,1873,,0.757,,,-769.0,2721.0,,0.782,,-99,81,77,,-0.828,558,182,107,-2050,1952,
VCB,3,2008,1066,,,,,-829.0,1526.0,,,,637,454,450,,,150,219,91,-60,698,
VCB,3,2007,0,,,,,0.0,0.0,,,,0,0,0,,,0,0,0,0,0,
VCB,2,2007,0,,,,,0.0,0.0,,,,0,0,0,,,0,0,0,0,0,
VCB,1,2007,0,,,,,0.0,0.0,,,,0,0,0,,,0,0,0,0,0,
VCB,3,2006,0,,,,,0.0,0.0,,,,0,0,0,,,0,0,0,0,0,
VCB,2,2006,0,,,,,0.0,0.0,,,,0,0,0,,,0,0,0,0,0,
VCB,1,2006,0,,,,,0.0,0.0,,,,0,0,0,,,0,0,0,0,0,
VCB,3,2005,0,,,,,0.0,0.0,,,,0,0,0,,,0,0,0,0,0,
VCB,2,2005,0,,,,,0.0,0.0,,,,0,0,0,,,0,0,0,0,0,
VCB,1,2005,0,,,,,0.0,0.0,,,,0,0,0,,,0,0,0,0,0,
SSI,3,2022,1348,-0.229,-0.173,-553,795,-75.0,721.0,-0.304,-0.166,-237.0,415,336,336,-0.507,-0.019,,,,,,743.0
SSI,2,2022,1629,-0.078,-0.189,-695,934,-69.0,865.0,-0.093,-0.231,-279.0,523,421,343,-0.42,-0.514,,,,,,887.0
SSI,1,2022,2008,0.333,-0.172,-816,1191,-67.0,1124.0,0.479,-0.118,-264.0,883,706,707,0.666,-0.292,,,,,,1145.0
SSI,4,2021,2423,1.063,0.386,-1070,1353,-79.0,1275.0,0.95,0.231,-289.0,1253,998,998,1.619,0.46,,,,,,1293.0
SSI,3,2021,1748,0.901,-0.01,-643,1105,-69.0,1035.0,0.892,0.086,-289.0,848,683,683,0.985,0.155,,,,,,1052.0
SSI,2,2021,1766,0.331,0.173,-746,1021,-67.0,954.0,0.12,0.254,-230.0,733,591,591,0.131,0.394,,,,,,968.0
SSI,1,2021,1506,0.593,0.282,-696,810,-50.0,760.0,2.331,0.163,-222.0,530,424,424,43.111,0.114,,,,,,775.0
SSI,4,2020,1175,0.3,0.278,-472,703,-49.0,654.0,0.392,0.195,-216.0,477,381,381,0.723,0.107,,,,,,667.0
SSI,3,2020,920,0.081,-0.307,-321,598,-51.0,547.0,0.03,-0.358,-184.0,421,344,344,0.277,-0.342,,,,,,561.0
SSI,2,2020,1327,0.721,0.405,-434,893,-42.0,852.0,0.828,2.732,-207.0,652,522,523,1.743,53.383,,,,,,865.0
SSI,1,2020,945,0.332,0.046,-675,270,-42.0,228.0,-0.435,-0.514,-223.0,8,9,10,-0.952,-0.956,,,,,,241.0
SSI,4,2019,904,0.029,0.062,-388,515,-46.0,470.0,0.362,-0.116,-222.0,263,220,221,0.06,-0.18,,,,,,482.0
SSI,3,2019,851,-0.027,0.103,-275,576,-45.0,531.0,-0.105,0.14,-213.0,332,269,269,-0.288,0.413,,,,,,542.0
SSI,2,2019,771,-0.139,0.087,-255,516,-50.0,466.0,0.256,0.154,-204.0,264,220,191,-0.369,-0.041,,,,,,476.0
SSI,1,2019,709,-0.308,-0.192,-253,456,-52.0,404.0,-0.251,0.172,-165.0,246,198,199,-0.522,-0.046,,,,,,414.0
SSI,4,2018,878,-0.144,0.004,-476,402,-58.0,345.0,-0.308,-0.419,-154.0,268,208,208,-0.397,-0.449,,,,,,355.0
SSI,3,2018,874,0.383,-0.024,-238,636,-43.0,593.0,1.222,0.599,-138.0,469,378,379,0.744,0.254,,,,,,602.0
SSI,2,2018,895,0.289,-0.127,-491,404,-33.0,371.0,-0.114,-0.311,-129.0,376,302,302,-0.008,-0.274,,,,,,377.0
SSI,1,2018,1025,0.88,-0.001,-446,579,-40.0,539.0,0.318,0.083,-116.0,510,415,416,0.412,0.203,,,,,,545.0
SSI,4,2017,1026,0.76,0.624,-470,556,-58.0,498.0,2.151,0.864,-105.0,426,347,346,2.76,0.594,,,,,,504.0
SSI,3,2017,632,-0.082,-0.09,-331,301,-34.0,267.0,-0.455,-0.362,-86.0,244,217,217,-0.398,-0.287,,,,,,272.0
SSI,2,2017,695,0.375,0.274,-232,463,-44.0,419.0,0.292,0.024,-76.0,371,304,304,0.497,0.033,,,,,,424.0
SSI,1,2017,545,0.238,-0.065,-105,441,-32.0,409.0,0.595,1.589,-76.0,364,294,295,0.536,2.202,,,,,,414.0
SSI,4,2016,583,0.386,-0.153,-388,195,-37.0,158.0,-0.367,-0.678,-70.0,108,91,92,-0.641,-0.745,,,,,,162.0
SSI,3,2016,688,0.846,0.362,-163,526,-35.0,490.0,1.056,0.513,-76.0,440,360,360,1.476,0.773,,,,,,494.0
SSI,2,2016,505,-0.033,0.147,-142,363,-39.0,324.0,-0.008,0.264,-67.0,277,232,203,-0.314,0.06,,,,,,328.0
SSI,1,2016,440,0.902,0.047,-156,285,-29.0,256.0,1.463,0.028,-57.0,231,191,192,0.7,-0.251,,,,,,262.0
SSI,4,2015,421,0.513,0.128,-130,291,-42.0,249.0,,0.047,-48.0,304,255,256,1.54,0.76,,,,,,255.0
SSI,3,2015,373,-0.108,-0.287,-102,270,-32.0,238.0,,-0.27,-31.0,189,145,146,-0.225,-0.509,,,,,,244.0
SSI,2,2015,523,0.06,1.256,-164,359,-32.0,327.0,,2.138,-26.0,406,327,296,0.055,1.626,,,,,,332.0
SSI,1,2015,232,-0.384,-0.167,-99,132,-28.0,104.0,,,-21.0,155,113,113,-0.356,0.12,,,,,,110.0
SSI,4,2014,278,0.36,-0.335,-248,30,,,,,,115,100,101,0.491,-0.463,,,,,,
SSI,3,2014,418,1.359,-0.152,-196,222,,,,,,234,188,188,0.994,-0.331,,,,,,
SSI,2,2014,493,1.759,0.311,-150,343,,,,,,349,281,281,1.933,0.603,,,,,,
SSI,1,2014,376,1.254,0.838,-96,279,,,,,,230,175,175,0.092,1.593,,,,,,
SSI,4,2013,204,-0.251,0.154,-125,79,,,,,,89,67,68,-0.589,-0.283,,,,,,
SSI,3,2013,177,-0.022,-0.008,-86,91,,,,,,119,94,94,1.079,-0.016,,,,,,
SSI,2,2013,179,-0.226,0.071,-111,68,,,,,,111,96,96,0.38,-0.403,,,,,,
SSI,1,2013,167,0.014,-0.389,-64,102,,,,,,188,160,160,-0.133,-0.024,,,,,,
SSI,4,2012,273,0.686,0.507,-121,152,,,,,,165,164,165,0.704,2.631,,,,,,
SSI,3,2012,181,-0.133,-0.215,-130,51,,,,,,60,47,45,-0.455,-0.347,,,,,,
SSI,2,2012,231,-0.058,0.404,-202,28,,,,,,58,69,69,48.626,-0.625,,,,,,
SSI,1,2012,164,-0.292,0.016,-1,163,,,,,,205,185,185,,0.918,,,,,,
SSI,4,2011,162,-0.497,-0.225,-44,118,,,,,,124,96,97,-0.188,0.161,,,,,,
SSI,3,2011,209,-0.403,-0.147,-117,92,,,,,,91,84,83,-0.426,58.471,,,,,,
SSI,2,2011,245,-0.357,0.056,-219,26,,,,,,11,5,1,-0.991,,,,,,,
SSI,1,2011,232,-0.484,-0.279,-277,-45,,,,,,-99,-102,-102,,,,,,,,
SSI,4,2010,322,-0.303,-0.08,-204,118,,,,,,149,118,119,-0.556,-0.179,,,,,,
SSI,3,2010,350,-0.016,-0.082,-126,224,,,,,,194,146,145,-0.519,-0.053,,,,,,
SSI,2,2010,381,0.917,-0.153,-174,208,-2.0,206.0,,,0.0,199,153,153,-0.254,-0.435,,,,,,
SSI,1,2010,450,3.29,-0.026,-89,361,,,,,,360,271,271,7.941,0.01,,,,,,
SSI,4,2009,462,0.716,0.3,-177,286,,,,,,307,268,268,13.056,-0.11,,,,,,
SSI,3,2009,356,-0.148,0.787,-22,333,,,,,,367,301,301,0.154,0.468,,,,,,
SSI,2,2009,199,-0.207,0.896,22,221,,,,,,246,205,205,,5.77,,,,,,
SSI,1,2009,105,-0.728,-0.611,-56,49,,,,,,36,30,30,-0.735,0.588,,,,,,
SSI,4,2008,269,0.119,-0.355,-226,43,,,,,,21,19,19,-0.822,-0.927,,,,,,
SSI,3,2008,417,1.443,0.663,-170,247,,,,,,282,261,261,2.145,,,,,,,
SSI,2,2008,251,-0.17,-0.349,-353,-102,,,,,,-150,-142,-142,,,,,,,,
SSI,1,2008,385,-0.335,0.602,-262,123,0.0,123.0,-0.761,0.037,0.0,128,114,114,-0.754,0.068,,,,,,127.0
SSI,4,2007,241,,0.409,-121,119,0.0,119.0,,0.296,0.0,119,107,107,,0.292,,,,,,120.0
SSI,3,2007,171,,-0.435,-78,92,0.0,92.0,,,0.0,92,83,83,,-0.593,,,,,,93.0
SSI,2,2007,302,,-0.478,-76,226,,,,,,226,204,204,,-0.562,,,,,,
SSI,1,2007,579,,,-63,517,0.0,516.0,,,0.0,516,465,465,,,,,,,,517.0
ACB,3,2022,6032,0.334,0.076,,,-2526.0,7091.0,0.246,0.024,,4475,3587,3587,0.706,-0.09,68,867,124,-90,4565,
ACB,2,2022,5606,0.123,0.03,,,-2276.0,6923.0,0.112,0.011,,4914,3943,3943,0.523,0.199,-32,993,356,267,4647,
ACB,1,2022,5441,0.173,0.135,,,-2739.0,6850.0,0.207,0.147,,4114,3288,3288,0.324,0.354,301,739,369,3,4111,
ACB,4,2021,4794,0.086,0.061,,,-2417.0,5971.0,0.149,0.049,,3030,2428,2428,-0.047,0.155,361,747,69,-524,3554,
ACB,3,2021,4521,0.244,-0.094,,,-2254.0,5690.0,0.269,-0.086,,2616,2103,2103,0.014,-0.188,492,636,42,-820,3436,
ACB,2,2021,4990,0.604,0.076,,,-1593.0,6227.0,0.518,0.097,,3248,2588,2588,0.701,0.042,371,886,-21,-1386,4635,
ACB,1,2021,4640,0.357,0.051,,,-1965.0,5675.0,0.296,0.092,,3104,2483,2483,0.616,-0.026,362,625,49,-606,3710,
ACB,4,2020,4416,0.326,0.215,,,-1764.0,5195.0,0.08,0.158,,3185,2550,2550,0.646,0.229,308,406,66,-247,3432,
ACB,3,2020,3635,0.202,0.168,,,-1732.0,4486.0,0.165,0.093,,2592,2075,2075,0.339,0.363,248,492,111,-162,2754,
ACB,2,2020,3112,0.072,-0.09,,,-1768.0,4102.0,0.039,-0.063,,1895,1522,1522,-0.007,-0.01,542,427,22,-440,2334,
ACB,1,2020,3419,0.197,0.027,,,-2361.0,4378.0,0.254,-0.09,,1925,1537,1537,0.125,-0.008,508,371,81,-93,2018,
ACB,4,2019,3330,0.133,0.101,,,-2743.0,4810.0,0.155,0.25,,1955,1549,1549,0.135,0.0,191,486,803,-112,2067,
ACB,3,2019,3023,0.179,0.041,,,-1844.0,3849.0,0.145,-0.025,,1939,1549,1549,0.183,0.011,223,519,84,-66,2005,
ACB,2,2019,2903,0.167,0.016,,,-1922.0,3949.0,0.232,0.131,,1915,1533,1533,0.163,0.122,46,520,480,-111,2026,
ACB,1,2019,2857,0.204,-0.028,,,-1799.0,3490.0,0.057,-0.162,,1707,1366,1366,0.193,0.0,128,371,134,16,1691,
ACB,4,2018,2939,0.233,0.146,,,-2280.0,4164.0,0.206,0.239,,1612,1365,1365,1.309,0.043,-113,422,917,-272,1884,
ACB,3,2018,2563,0.194,0.03,,,-1520.0,3360.0,0.325,0.048,,1625,1309,1309,1.395,-0.006,277,328,192,-215,1840,
ACB,2,2018,2488,0.232,0.049,,,-1233.0,3205.0,0.155,-0.03,,1661,1318,1318,1.626,0.152,-32,394,356,-311,1972,
ACB,1,2018,2373,0.244,-0.004,,,-1679.0,3303.0,0.234,-0.043,,1490,1144,1144,1.393,0.936,227,353,351,-134,1624,
ACB,4,2017,2383,0.224,0.11,,,-1726.0,3453.0,0.523,0.362,,652,591,591,0.801,0.081,289,339,442,-1074,1726,
ACB,3,2017,2147,0.296,0.063,,,-1269.0,2535.0,0.37,-0.086,,742,547,547,0.638,0.089,38,309,41,-525,1267,
ACB,2,2017,2020,0.183,0.059,,,-1748.0,2775.0,0.588,0.037,,667,502,502,0.423,0.05,416,293,46,-359,1027,
ACB,1,2017,1908,0.206,-0.02,,,-1474.0,2676.0,0.576,0.181,,595,478,478,0.541,0.456,157,248,363,-607,1202,
ACB,4,2016,1946,0.176,0.175,,,-1189.0,2266.0,1.221,0.224,,423,328,328,0.869,-0.016,-121,284,157,-655,1078,
ACB,3,2016,1657,0.126,-0.029,,,-1243.0,1851.0,-0.077,0.059,,416,334,334,0.175,-0.054,-75,236,33,-192,608,
ACB,2,2016,1707,0.248,0.079,,,-1171.0,1747.0,0.102,0.029,,439,353,353,0.217,0.137,-218,223,35,-137,576,
ACB,1,2016,1582,0.138,-0.044,,,-1075.0,1698.0,0.055,0.663,,389,310,310,0.105,0.766,-145,201,60,-233,623,
ACB,4,2015,1655,0.23,0.124,,,-732.0,1021.0,-0.365,-0.491,,224,176,176,0.537,-0.381,-958,209,115,-65,289,
ACB,3,2015,1472,0.475,0.076,,,-1317.0,2005.0,0.5,0.265,,360,284,284,0.075,-0.02,288,199,46,-328,688,
ACB,2,2015,1367,0.0,-0.016,,,-970.0,1585.0,-0.053,-0.015,,372,290,290,-0.103,0.033,-14,169,63,-244,615,
ACB,1,2015,1390,0.317,0.033,,,-1003.0,1610.0,0.118,0.002,,359,281,281,0.123,1.455,33,168,19,-247,607,
ACB,4,2014,1345,0.516,0.348,,,-1150.0,1607.0,0.565,0.203,,144,114,114,,-0.567,67,191,4,-313,457,
ACB,3,2014,998,-0.161,-0.271,,,-910.0,1336.0,-0.149,-0.201,,340,264,264,-0.341,-0.183,161,184,-6,-86,426,
ACB,2,2014,1368,0.268,0.297,,,-852.0,1673.0,0.039,0.162,,412,323,323,-0.211,0.293,148,119,38,-408,821,
ACB,1,2014,1055,-0.144,0.19,,,-951.0,1440.0,-0.001,0.402,,318,250,250,-0.186,,171,201,13,-170,489,
ACB,4,2013,887,-0.444,-0.254,,,-1334.0,1027.0,0.029,-0.346,,-444,-293,-293,,,-90,207,23,-138,-307,
ACB,3,2013,1189,-0.259,0.102,,,-955.0,1571.0,1.663,-0.024,,534,401,401,,-0.022,175,196,12,-82,616,
ACB,2,2013,1079,-0.483,-0.124,,,-1002.0,1610.0,-0.289,0.117,,551,410,410,-0.468,0.334,334,196,0,-57,608,
ACB,1,2013,1232,-0.236,-0.227,,,-844.0,1441.0,-0.305,0.444,,395,307,307,-0.633,,41,171,-3,-202,597,
ACB,4,2012,1594,-0.216,-0.006,,,-1303.0,998.0,-0.632,0.691,,-215,-159,-159,,,-770,165,9,90,-305,
ACB,3,2012,1605,-0.002,-0.231,,,-1007.0,590.0,-0.666,-0.739,,-691,-521,-521,,,-1182,173,-6,-274,-417,
ACB,2,2012,2087,0.235,0.295,,,-1075.0,2265.0,0.346,0.092,,1006,770,770,0.367,-0.08,-17,191,4,-184,1190,
ACB,1,2012,1612,0.271,-0.208,,,-851.0,2073.0,0.378,-0.235,,1102,837,837,0.316,-0.384,293,174,-5,-119,1222,
ACB,4,2011,2034,0.555,0.265,,,-1067.0,2711.0,0.51,0.537,,1654,1360,1360,0.598,1.065,315,310,51,10,1644,
ACB,3,2011,1608,0.414,-0.048,,,-793.0,1764.0,0.344,0.049,,879,659,659,0.376,0.169,9,143,4,-92,971,
ACB,2,2011,1689,0.683,0.332,,,-723.0,1682.0,0.249,0.118,,822,564,564,-0.012,-0.114,-38,59,-28,-137,960,
ACB,1,2011,1269,0.749,-0.03,,,-565.0,1504.0,0.449,-0.162,,863,636,636,0.45,-0.253,-56,321,-29,-76,939,
ACB,4,2010,1308,0.6,0.15,,,-646.0,1796.0,0.284,0.368,,1105,851,851,0.276,0.778,32,432,23,-45,1150,
ACB,3,2010,1137,0.553,0.133,,,-571.0,1313.0,0.118,-0.025,,667,479,479,-0.036,-0.161,26,144,6,-75,742,
ACB,2,2010,1004,0.367,0.384,,,-501.0,1347.0,-0.028,0.298,,755,571,571,-0.167,0.301,204,118,21,-91,846,
ACB,1,2010,725,0.404,-0.113,,,-442.0,1038.0,0.062,-0.258,,578,439,439,0.244,-0.342,185,127,0,-17,595,
ACB,4,2009,817,-0.79,0.116,,,-528.0,1399.0,-0.641,0.191,,865,667,667,-0.342,0.343,231,234,116,-5,871,
ACB,3,2009,732,-0.771,-0.003,,,-425.0,1174.0,-0.633,-0.153,,642,496,496,0.664,-0.276,176,257,8,-107,749,
ACB,2,2009,734,-0.728,0.422,,,-441.0,1385.0,-0.487,0.418,,868,685,685,0.502,0.944,393,248,11,-77,945,
ACB,1,2009,517,-0.071,-0.868,,,-416.0,977.0,0.137,-0.749,,463,353,353,-0.196,-0.652,309,130,21,-98,561,
ACB,4,2008,3899,9.575,0.218,,,-2731.0,3899.0,3.37,0.218,,1168,1014,1014,0.743,2.397,0,0,0,0,1168,
ACB,3,2008,3201,9.053,0.184,,,-2853.0,3201.0,4.373,0.184,,348,298,298,-0.2,-0.346,0,0,0,0,348,
ACB,2,2008,2703,4.787,3.864,,,-2175.0,2703.0,4.787,2.147,,528,456,456,0.045,0.04,0,0,0,0,528,
ACB,1,2008,556,0.345,0.507,,,-273.0,859.0,1.08,-0.037,,513,438,438,0.22,-0.246,142,135,25,-73,586,
ACB,4,2007,369,0.954,0.158,,,-242.0,892.0,2.737,0.498,,618,582,582,2.16,0.56,476,56,-8,-33,650,
ACB,3,2007,318,,-0.318,,,-191.0,596.0,,0.276,,373,373,373,,-0.145,133,42,103,-32,405,
ACB,2,2007,467,,0.131,,,0.0,467.0,,0.131,,467,436,436,,0.214,0,0,0,0,467,
ACB,1,2007,413,,1.189,,,0.0,413.0,,0.73,,413,360,360,,0.953,0,0,0,0,413,
ACB,4,2006,189,,,,,0.0,239.0,,,,239,184,184,,,0,39,11,0,239,
FCN,3,2022,664,-0.235,-0.361,-562,102,-58.0,44.0,-0.11,-0.183,-55,5,1,6,-0.702,-0.632,,,,,,89.0
FCN,2,2022,1039,0.366,1.071,-933,106,-52.0,54.0,-0.295,0.478,-53,10,8,15,-0.531,,,,,,,93.0
FCN,1,2022,502,-0.135,-0.607,-414,88,-51.0,36.0,-0.295,-0.683,-46,-1,-7,-7,,,,,,,,74.0
FCN,4,2021,1275,0.116,0.468,-1090,185,-70.0,115.0,0.358,1.33,-47,67,44,39,-0.167,1.099,,,,,,148.0
FCN,3,2021,868,0.048,0.142,-775,94,-44.0,49.0,-0.413,-0.353,-36,24,20,19,-0.552,-0.422,,,,,,58.0
FCN,2,2021,761,0.0,0.311,-626,134,-58.0,76.0,0.367,0.478,-35,42,33,32,0.972,0.799,,,,,,98.0
FCN,1,2021,580,0.356,-0.492,-475,105,-53.0,52.0,0.444,-0.39,-29,25,17,18,0.446,-0.618,,,,,,72.0
FCN,4,2020,1143,-0.09,0.379,-997,146,-61.0,85.0,-0.379,0.008,-26,64,50,47,-0.35,0.128,,,,,,109.0
FCN,3,2020,829,0.164,0.09,-689,139,-55.0,84.0,0.782,0.505,-26,59,47,42,0.194,1.546,,,,,,105.0
FCN,2,2020,760,0.263,0.777,-654,106,-51.0,56.0,3.252,0.561,-28,25,21,16,-0.797,0.319,,,,,,60.0
FCN,1,2020,428,-0.128,-0.659,-347,81,-45.0,36.0,-0.367,-0.738,-16,22,15,12,-0.559,-0.828,,,,,,66.0
FCN,4,2019,1255,0.092,0.762,-1070,186,-49.0,137.0,0.1,1.894,-18,105,76,72,-0.42,1.071,,,,,,148.0
FCN,3,2019,712,-0.028,0.183,-612,100,-53.0,47.0,-0.083,2.59,-22,43,36,35,-0.383,-0.568,,,,,,73.0
FCN,2,2019,602,0.094,0.227,-540,62,-49.0,13.0,-0.816,-0.768,-38,103,79,81,0.899,1.868,,,,,,32.0
FCN,1,2019,491,0.153,-0.573,-398,93,-36.0,57.0,0.64,-0.544,-2,37,29,28,0.181,-0.774,,,,,,73.0
FCN,4,2018,1150,0.13,0.569,-983,167,-42.0,124.0,1.112,1.413,-28,154,127,125,1.619,1.203,,,,,,144.0
FCN,3,2018,733,0.225,0.332,-650,83,-31.0,51.0,-0.158,-0.279,-10,72,58,57,-0.103,0.331,,,,,,64.0
FCN,2,2018,550,0.346,0.294,-441,110,-38.0,71.0,0.294,1.067,-37,52,44,43,0.062,0.783,,,,,,88.0
FCN,1,2018,425,0.439,-0.582,-359,66,-32.0,35.0,0.571,-0.413,-13,28,23,24,0.283,-0.499,,,,,,52.0
FCN,4,2017,1018,0.082,0.701,-933,85,-26.0,59.0,-0.532,-0.038,-32,76,59,48,-0.35,-0.245,,,,,,78.0
FCN,3,2017,598,0.145,0.463,-503,95,-34.0,61.0,0.95,0.108,-15,82,65,63,0.96,0.576,,,,,,77.0
FCN,2,2017,409,0.136,0.383,-320,89,-34.0,55.0,0.308,1.508,-31,43,38,40,0.74,1.154,,,,,,71.0
FCN,1,2017,296,0.04,-0.686,-247,49,-27.0,22.0,-0.02,-0.825,-14,20,17,19,-0.129,-0.746,,,,,,37.0
FCN,4,2016,940,0.211,0.799,-784,157,-31.0,126.0,0.268,3.008,-28,107,86,73,0.003,1.276,,,,,,141.0
FCN,3,2016,523,0.532,0.452,-465,57,-26.0,31.0,0.226,-0.257,-16,39,35,32,1.007,0.399,,,,,,45.0
FCN,2,2016,360,0.228,0.265,-284,75,-33.0,42.0,0.969,0.88,-23,29,24,23,-0.1,0.078,,,,,,56.0
