ticker,quarter,year,shortAsset,cash,shortInvest,shortReceivable,inventory,longAsset,fixedAsset,asset,debt,shortDebt,longDebt,equity,capital,centralBankDeposit,otherBankDeposit,otherBankLoan,stockInvest,customerLoan,badLoan,provision,netCustomerLoan,otherAsset,otherBankCredit,oweOtherBank,oweCentralBank,valuablePaper,payableInterest,receivableInterest,deposit,otherDebt,fund,unDistributedIncome,minorShareHolderProfit,payable
VCG,4,2019,11062,1370,934,6294,2329,7075,2440,18137,10375,2285,2515,7762,4417,,,,,,,,,,,,,,,,,937,,0.0,966.0,10375
VCG,3,2019,12434,895,1475,6717,3120,7644,2567,20078,12086,2651,1456,7991,4417,,,,,,,,,,,,,,,,,1011,,0.0,1258.0,12086
VCG,2,2019,12010,1217,1567,5965,3126,7515,2608,19525,11777,2322,1415,7748,4417,,,,,,,,,,,,,,,,,846,,0.0,1211.0,11777
VCG,1,2019,11706,997,1375,5640,3403,7570,2647,19276,11706,2237,1506,7569,4417,,,,,,,,,,,,,,,,,1021,,0.0,1202.0,11706
VCG,4,2018,12301,1388,1561,5716,3477,7781,2672,20083,12064,2034,1674,8019,4417,,,,,,,,,,,,,,,,,1000,,,1281.0,12064
VCG,3,2018,12001,1219,1672,5542,3385,8169,2646,20170,12453,2419,1700,7717,4417,,,,,,,,,,,,,,,,,862,,,1197.0,12453
VCG,2,2018,12063,1275,1448,5664,3499,8117,2654,20180,12653,2251,1517,7527,4417,,,,,,,,,,,,,,,,,1111,,,1150.0,12653
VCG,1,2018,12185,917,1922,5513,3625,8104,2759,20289,12668,2533,1724,7621,4417,,,,,,,,,,,,,,,,,1069,,,1126.0,12668
VCG,4,2017,12470,2159,1293,5574,3273,8932,2781,21402,13544,2468,1695,7858,4417,,,,,,,,,,,,,,,,,1320,,,1536.0,13544
VCG,3,2017,11971,1059,1187,5448,4063,9333,3373,21304,13865,2466,1986,7439,4417,,,,,,,,,,,,,,,,,1085,,,1508.0,13865
VCG,2,2017,12311,1344,1257,5405,4061,10005,3342,22316,14671,2560,2000,7645,4417,,,,,,,,,,,,,,,,,1132,,,1509.0,14671
VCG,1,2017,11772,1678,1045,5000,3789,10060,3377,21832,14326,2437,2074,7506,4417,,,,,,,,,,,,,,,,,1328,,,1492.0,14326
VCG,4,2016,12351,1813,1170,4976,4130,10090,3402,22442,14990,2397,2036,7452,4417,,,,,,,,,,,,,,,,,1505,,,1659.0,14990
VCG,3,2016,11605,1445,974,5259,3663,9871,3290,21476,14235,2755,2081,7241,4417,,,,,,,,,,,,,,,,,1032,,,1534.0,14235
VCG,2,2016,10654,1667,815,4884,3058,10002,3403,20657,13575,2660,1932,7082,4417,,,,,,,,,,,,,,,,,1260,,,1404.0,13575
VCG,1,2016,10764,1135,834,5697,2850,9999,3350,20763,13502,2389,2082,7261,4417,,,,,,,,,,,,,,,,,1265,,,1335.0,13502
VCG,4,2015,11541,1577,423,6448,2771,10353,3356,21894,14623,2358,2094,7271,4417,,,,,,,,,,,,,,,,,1962,,,1516.0,14623
VCG,3,2015,11194,1023,404,6051,3379,10629,3408,21823,14623,3763,2168,7201,4417,,,,,,,,,,,,,,,,,1598,,,1466.0,14623
VCG,2,2015,12174,1245,489,5872,4226,10287,3492,22462,15321,3231,2454,7140,4417,,,,,,,,,,,,,,,,,1696,,,1496.0,15321
VCG,1,2015,12470,1262,331,5823,4490,10479,4972,22950,15622,2765,3357,5875,4417,,,,,,,,,,,,,,,,,1681,,,0.0,15622
VCG,4,2014,12556,1459,153,5981,4362,10512,5066,23067,15759,2508,3584,5701,4417,,,,,,,,,,,,,,,,,1570,,,0.0,15759
VCG,3,2014,12023,758,48,6158,4374,10334,5057,22357,15198,2446,3516,5638,4417,,,,,,,,,,,,,,,,,1473,,,0.0,15198
VCG,2,2014,12080,782,159,5696,4803,10278,5030,22359,15330,2415,3493,5573,4417,,,,,,,,,,,,,,,,,1733,,,0.0,15330
VCG,1,2014,12608,829,166,5806,5154,10012,4882,22620,15552,2472,3614,5605,4417,,,,,,,,,,,,,,,,,1617,,,0.0,15552
VCG,4,2013,12976,1107,44,5669,5478,10065,4939,23041,16011,2646,3838,5641,4417,,,,,,,,,,,,,,,,,1832,,,0.0,16011
VCG,3,2013,13457,648,23,6254,5836,12173,9436,25630,18913,4340,5145,5278,4417,,,,,,,,,,,,,,,,,1755,,,0.0,18913
VCG,2,2013,14485,662,29,6094,6976,12784,9859,27269,20435,5270,5146,5211,4417,,,,,,,,,,,,,,,,,1876,,,0.0,20435
VCG,1,2013,14773,579,33,6158,7182,13143,9972,27916,20980,5223,5268,5199,4417,,,,,,,,,,,,,,,,,1801,,,0.0,20980
VCG,4,2012,15866,919,42,6569,7499,13173,10297,29040,22039,5308,5607,5119,4417,,,,,,,,,,,,,,,,,1862,,,0.0,22039
VCG,3,2012,15344,714,36,5538,7962,12877,10164,28220,21496,5541,5714,4876,4417,,,,,,,,,,,,,,,,,1833,,,0.0,21496
VCG,2,2012,15829,668,36,5776,8112,12735,10111,28564,21750,5448,5757,5048,4417,,,,,,,,,,,,,,,,,1754,,,0.0,21750
VCG,1,2012,17019,2632,208,5457,7638,13121,10364,30140,23300,6999,6007,4964,4417,,,,,,,,,,,,,,,,,1869,,,0.0,23300
VCG,4,2011,17292,1756,173,7405,7058,13823,11075,31115,25668,6641,6370,3591,3000,,,,,,,,,,,,,,,,,1893,,,0.0,25668
VCG,3,2011,17769,1029,736,7237,7813,13408,10647,31177,26126,6288,6614,3229,3000,,,,,,,,,,,,,,,,,1591,,,0.0,26126
VCG,2,2011,15885,1365,182,5515,7838,13450,10407,29335,24284,7571,5304,3160,3000,,,,,,,,,,,,,,,,,1196,,,0.0,24284
VCG,1,2011,17496,1798,298,7488,6845,13184,10205,30679,25525,4161,8864,3286,3000,,,,,,,,,,,,,,,,,1573,,,0.0,25525
VCG,4,2010,17608,2872,420,6858,6468,13912,10892,31520,25937,4146,9341,3795,3000,,,,,,,,,,,,,,,,,1709,,,0.0,25937
VCG,3,2010,16887,1695,764,6636,6374,13480,10752,30367,26181,4033,9452,2563,1851,,,,,,,,,,,,,,,,,2555,,,0.0,26181
VCG,2,2010,17121,2901,992,6249,6033,13313,10629,30435,26174,4987,9198,2683,1851,,,,,,,,,,,,,,,,,2237,,,0.0,26174
VCG,1,2010,13999,1814,253,5289,5765,13032,10322,27031,22525,3844,7489,2956,1851,,,,,,,,,,,,,,,,,1640,,,0.0,22525
VCG,4,2009,13754,2297,382,4982,5322,13658,11105,27412,22375,13809,8565,3404,1851,,,,,,,,,,,,,,,,,0,,,0.0,22375
VCG,3,2009,11933,1401,359,4284,5107,12945,10477,24878,20603,2642,8649,2961,1851,,,,,,,,,,,,,,,,,1405,,,0.0,20603
VCG,2,2009,12200,1811,330,4446,4934,12160,10248,24360,20317,11245,0,2891,1851,,,,,,,,,,,,,,,,,0,,,0.0,20317
VCG,1,2009,12620,1663,471,5075,4765,13431,11415,26052,22213,12920,0,2785,1851,,,,,,,,,,,,,,,,,0,,,0.0,22213
VCG,4,2008,10943,1484,396,3737,4746,11862,10361,22805,19598,9708,0,1949,1500,,,,,,,,,,,,,,,,,0,,,0.0,19598
VCG,3,2008,9452,1031,425,3228,4202,11560,9907,21012,17963,8151,0,1826,1500,,,,,,,,,,,,,,,,,0,,,0.0,17963
VCG,2,2008,8321,692,355,2877,3759,11053,9409,19374,16478,6883,9595,1720,1500,,,,,,,,,,,,,,,,,0,,,0.0,16478
MBB,3,2022,,3136,,,,,4412,656804,580894,,,75910,37783,12383,31201,6074,149736,426233,4415,-9171,417061,32427,28667,34505,23,101773,6248,6033,377145,101773,9321,23586.0,3388.0,580894
MBB,2,2022,,3206,,,,,4519,658274,587368,,,70907,37783,14222,51664,5533,140595,415457,4976,-11018,404439,33784,22851,39920,24,91626,5684,5391,396910,91626,9495,18861.0,3232.0,587368
MBB,1,2022,,3158,,,,,4563,649040,581976,,,67064,37783,16518,37009,12011,142487,415549,4130,-10328,405222,27605,40927,45475,329,72037,5437,4946,390174,72037,7202,17452.0,3091.0,581976
MBB,4,2021,,3475,,,,,4678,607140,544654,,,62486,37783,38051,24155,11909,137185,363555,3268,-8758,354797,32426,13871,45690,262,66887,5078,4599,384692,66887,7341,12915.0,2911.0,544654
MBB,3,2021,,2947,,,,,4352,555595,496747,,,58847,37783,13754,42196,8257,124241,336426,3186,-7418,329008,30373,35541,30375,42,54317,5089,4751,343949,54317,7595,9449.0,2735.0,496747
MBB,2,2021,,3030,,,,,4383,523334,467400,,,55935,27988,14439,25792,6800,115110,331147,2531,-5987,325160,28266,11457,28884,27,52074,5026,4554,343494,52074,7546,16482.0,2635.0,467400
MBB,1,2021,,2771,,,,,4322,510957,457234,,,53724,27988,8771,33763,8787,103197,324007,4184,-5329,318678,28692,20404,24735,93,50230,4706,3975,327927,50230,6198,16239.0,2306.0,457234
MBB,4,2020,,3109,,,,,4311,494982,444883,,,50099,27988,17297,47889,0,103684,298297,3248,-4354,293943,24465,50876,0,15,50924,4766,3782,310960,50924,6225,12956.0,2193.0,444883
MBB,3,2020,,2546,,,,,4128,427175,378921,,,48254,24370,8210,21329,9281,95896,268642,4036,-4797,263845,21911,25584,22430,27,35018,4674,4033,269189,35018,6348,14684.0,2113.0,378921
MBB,2,2020,,2509,,,,,2806,421636,375837,,,45799,24370,9173,31975,7228,90273,261385,3577,-4330,257055,20587,40526,19914,24,33302,5077,3629,257379,33302,6390,12283.0,2017.0,375837
MBB,1,2020,,2253,,,,,2811,406803,362819,,,43984,24370,6763,39044,8749,83786,247980,4005,-3908,244072,19165,47411,22329,51,31374,4760,3584,240737,31374,4927,11973.0,1975.0,362819
MBB,4,2019,,2344,,,,,2798,411488,371602,,,39886,23727,14347,29339,10549,87684,250331,2898,-3201,247130,17447,29550,20764,17,26289,4599,3772,272710,26289,4937,10342.0,1888.0,371602
MBB,3,2019,,2320,,,,,2715,397441,359758,,,37683,21605,7118,37841,9824,81373,240211,3703,-3804,236407,19930,38724,19671,2633,24088,4628,4087,254130,24088,5037,10220.0,1831.0,359758
MBB,2,2019,,2321,,,,,2690,402264,366738,,,35526,21605,3427,44152,8695,86946,238925,3001,-2929,235996,18202,47957,20887,2600,18879,4109,3718,259009,18879,5048,8079.0,1804.0,366738
MBB,1,2019,,2090,,,,,2661,383219,347088,,,36131,21605,7597,34501,8944,81908,229168,3231,-3118,226051,19632,51504,21305,3159,15015,3426,3508,242252,15015,4977,8956.0,1602.0,347088
MBB,4,2018,,1737,,,,,2699,362361,328188,,,34173,21605,10548,35363,9894,74909,214686,2837,-3211,211475,15865,40693,19778,2633,11158,2821,3429,239964,11158,3887,7124.0,1530.0,328188
MBB,3,2018,,1919,,,,,2617,343850,310643,,,33208,21605,8988,30623,14221,66197,204885,3218,-3410,201475,17918,43480,15214,2078,6094,2900,3538,232638,6094,4047,5792.0,1764.0,310643
MBB,2,2018,,1946,,,,,2538,333203,301872,,,31331,18155,6867,33048,15942,57218,204829,2629,-2802,202027,13723,37500,8608,2982,6088,2880,2883,234796,6088,4087,6672.0,1589.0,301872
MBB,1,2018,,2048,,,,,2571,316345,285316,,,31030,18155,4827,27685,10169,55986,193746,2730,-2484,191262,21754,28692,7723,4436,6124,2703,2616,227018,6124,4163,6311.0,1572.0,285316
MBB,4,2017,,1842,,,,,2604,313878,284277,,,29601,18155,6684,38765,14928,54466,184188,2184,-2126,182062,12507,36212,9889,1848,6022,2756,2841,220176,6022,3209,5977.0,1431.0,284277
MBB,3,2017,,2052,,,,,2573,291943,263479,,,28464,17127,7412,31043,5850,54896,176245,2343,-2038,174207,13917,24983,13504,151,4118,2583,3379,211578,4118,3312,5916.0,1280.0,263479
MBB,2,2017,,1938,,,,,2624,276245,248936,,,27309,17127,3545,22981,5075,57099,172678,2216,-2281,170397,12636,22277,10362,1439,2759,2151,2910,203310,2759,3329,4763.0,1262.0,248936
MBB,1,2017,,1731,,,,,2509,250066,223759,,,26307,17127,7061,9898,11717,56652,151381,2020,-2031,149350,11178,16088,14267,1034,2623,2054,2626,182410,2623,2671,4435.0,1246.0,223759
MBB,4,2016,,1520,,,,,2458,256259,229670,,,26588,17127,10002,12885,14264,55054,150738,1987,-2050,148687,11381,12837,11876,0,2367,2346,2929,194812,2367,2697,4699.0,1237.0,229670
MBB,3,2016,,1422,,,,,2297,239817,214083,,,25734,16312,6588,12660,12468,52012,145585,1951,-2281,143304,9009,11082,6856,0,2370,2223,3181,186789,2370,2718,4833.0,1044.0,214083
MBB,2,2016,,1586,,,,,1653,239122,214500,,,24622,16312,4133,13487,15274,54047,141530,1885,-2052,139478,9368,6131,9288,0,2271,2201,2646,190491,2271,2746,4151.0,591.0,214500
MBB,1,2016,,1303,,,,,1687,228771,204772,,,23407,16312,7179,15733,15907,54939,124363,1986,-2136,122226,9665,7232,8959,0,2517,1814,2503,180516,2517,2255,4012.0,0.0,204772
MBB,4,2015,,1236,,,,,1932,221042,197859,,,22593,16000,8182,17785,11143,51835,121349,1950,-1976,119372,9431,3484,4026,1412,2450,1786,2865,181565,2450,2242,3633.0,0.0,197859
MBB,3,2015,,1157,,,,,1554,207978,185237,,,22146,16000,1530,21266,9190,52935,113701,1957,-1769,111932,8307,1169,2698,0,2545,1771,3157,174526,2545,2324,3104.0,0.0,185237
MBB,2,2015,,1139,,,,,1878,204409,186042,,,17766,11594,3064,11850,7581,62396,110848,2258,-1809,109039,7611,4056,3640,0,2546,1889,2687,171116,2546,2352,3500.0,0.0,186042
MBB,1,2015,,1047,,,,,1648,197161,179434,,,17140,11594,7510,6804,6596,67323,100020,2618,-2194,97826,8578,5456,5301,0,2145,1724,3104,162488,2145,1852,3355.0,0.0,179434
MBB,4,2014,,1233,,,,,1927,200489,183341,,,16561,11594,6067,21415,0,62697,100569,2862,-2463,98106,8764,4604,0,0,2000,1915,3514,167609,2000,1840,2789.0,0.0,183341
MBB,3,2014,,954,,,,,1849,188595,171202,,,16808,11594,3367,12166,0,68903,92396,2826,-2353,90043,11135,3922,0,0,2000,1884,3807,160436,2000,1855,3021.0,0.0,171202
MBB,2,2014,,1040,,,,,1847,188570,171736,,,16258,11256,2411,7614,11798,61401,94551,2915,-1813,92738,9760,3929,3458,0,2000,1560,2922,157675,2000,1869,2829.0,0.0,171736
MBB,1,2014,,996,,,,,1810,182711,166401,,,15744,11256,4806,24217,0,56186,88022,2398,-2072,85950,8567,15536,0,0,2000,1356,2813,144979,2000,1433,2716.0,0.0,166401
MBB,4,2013,,1035,,,,,1837,180433,164731,,,15141,11256,3616,26789,0,51489,87743,2146,-1936,85807,9667,21402,0,0,2000,1451,3348,136099,2000,1424,2122.0,0.0,164731
MBB,3,2013,,930,,,,,1827,170143,154584,,,14970,10625,1274,29453,0,45312,80875,2073,-1819,79055,12114,12237,0,0,2000,1684,3080,135911,2000,1495,2511.0,0.0,154584
MBB,2,2013,,1004,,,,,1802,174040,158942,,,14418,10625,1056,9900,25489,48293,79691,1944,-1532,78159,8336,2231,13868,0,2400,1589,2615,135798,2400,1489,2007.0,0.0,158942
MBB,1,2013,,1026,,,,,1559,170318,155546,,,14102,10625,6573,31972,0,49651,73660,1761,-1680,71980,7406,24335,0,0,2400,1321,2485,124453,2400,1031,2121.0,0.0,155546
MBB,4,2012,,865,,,,,1498,175612,162082,,,12865,10000,6239,42823,0,43080,74479,1372,-1313,73166,7790,30512,0,488,3420,1389,2941,117747,3420,1038,1506.0,0.0,162082
MBB,3,2012,,881,,,,,1501,147299,132976,,,13661,10000,6125,41060,0,25901,64789,1290,-1345,63444,8236,22605,0,0,4020,1173,2242,100228,4020,1067,2321.0,0.0,132976
MBB,2,2012,,1034,,,,,1538,150870,137190,,,13022,10000,7454,36983,1717,28451,65476,1914,-1132,64344,9215,23233,2122,0,6030,1433,1880,100150,6030,1065,1673.0,0.0,137190
MBB,1,2012,,830,,,,,1558,144629,130865,,,13108,10000,2559,42793,0,27670,61319,1138,-1370,59949,9124,23090,0,0,5530,1085,2192,94818,5530,870,1928.0,0.0,130865
MBB,4,2011,,917,,,,,1552,138482,127062,,,10826,7300,6034,40535,610,20265,59045,937,-1116,57929,10492,25122,1808,0,4532,1074,2050,88993,4532,850,2432.0,0.0,127062
MBB,3,2011,,841,,,,,1564,115014,104123,,,10194,7300,3063,27553,0,20308,55966,911,-1255,54711,6476,12000,2478,500,3574,1074,1527,76509,3574,922,1611.0,0.0,104123
MBB,2,2011,,819,,,,,1462,115182,104852,,,9605,7300,1066,33057,0,19815,54100,789,-1038,53062,5755,18803,2938,500,5059,905,1440,72685,5059,977,1001.0,0.0,104852
MBB,1,2011,,846,,,,,1230,118320,108075,,,9450,7300,394,36580,0,18466,52874,781,-843,52032,8280,13170,3451,5811,4782,826,1280,71703,4782,586,1275.0,0.0,108075
SZC,3,2022,373,252,40,36,6,5663,305,6036,4539,428,1858,1497,1000,,,,,,,,,,,,,,,,,62,,0.0,0.0,4539
SZC,2,2022,370,254,40,32,6,5554,306,5924,4451,480,1725,1473,1000,,,,,,,,,,,,,,,,,130,,0.0,0.0,4451
SZC,1,2022,250,105,50,51,7,5405,307,5656,4243,269,1812,1412,1000,,,,,,,,,,,,,,,,,143,,0.0,0.0,4243
SZC,4,2021,352,199,60,52,7,5264,307,5616,4151,386,1813,1466,1000,,,,,,,,,,,,,,,,,81,,0.0,0.0,4151
SZC,3,2021,401,223,60,83,6,5035,308,5435,4038,309,1898,1397,1000,,,,,,,,,,,,,,,,,226,,0.0,0.0,4038
SZC,2,2021,289,95,120,36,5,4899,309,5187,3857,326,1849,1331,1000,,,,,,,,,,,,,,,,,126,,0.0,0.0,3857
SZC,1,2021,447,210,130,81,3,4670,308,5118,3774,148,2043,1344,1000,,,,,,,,,,,,,,,,,23,,0.0,0.0,3774
SZC,4,2020,237,89,80,46,3,4181,308,4418,3154,187,1468,1264,1000,,,,,,,,,,,,,,,,,38,,0.0,0.0,3154
SZC,3,2020,441,215,120,92,3,3390,311,3831,2591,106,874,1240,1000,,,,,,,,,,,,,,,,,82,,0.0,0.0,2591
SZC,2,2020,533,236,120,166,2,2803,310,3337,2133,134,844,1203,1000,,,,,,,,,,,,,,,,,114,,0.0,0.0,2133
SZC,1,2020,555,259,120,166,1,2648,313,3203,2071,84,883,1132,1000,,,,,,,,,,,,,,,,,115,,0.0,0.0,2071
SZC,4,2019,588,292,120,172,1,2530,316,3118,1920,111,854,1197,1000,,,,,,,,,,,,,,,,,20,,0.0,0.0,1920
SZC,3,2019,622,436,50,134,2,2389,318,3011,1834,67,904,1177,1000,,,,,,,,,,,,,,,,,64,,0.0,0.0,1834
SZC,2,2019,518,386,50,80,2,2333,320,2851,1740,85,842,1111,1000,,,,,,,,,,,,,,,,,94,,0.0,0.0,1740
SZC,1,2019,448,327,50,70,1,2261,320,2710,1536,58,843,1174,1000,,,,,,,,,,,,,,,,,8,,0.0,0.0,1536
SZC,4,2018,490,276,50,161,1,2183,320,2673,1515,80,843,1157,1000,,,,,,,,,,,,,,,,,18,,,0.0,1515
SZC,3,2018,256,95,40,120,1,2125,320,2381,1233,71,819,1148,1000,,,,,,,,,,,,,,,,,24,,,0.0,1233
SZC,2,2018,177,70,0,106,1,2073,322,2250,1144,88,758,1106,1000,,,,,,,,,,,,,,,,,61,,,0.0,1144
SZC,1,2018,112,24,0,83,1,2021,325,2133,1000,74,620,1134,1000,,,,,,,,,,,,,,,,,7,,,0.0,1000
SZC,4,2017,319,83,100,122,1,1890,327,2208,1084,182,560,1125,1000,,,,,,,,,,,,,,,,,15,,,0.0,1084
SZC,3,2017,217,89,100,19,1,1641,326,1858,787,48,578,1071,1000,,,,,,,,,,,,,,,,,35,,,0.0,787
SZC,2,2017,236,34,150,44,1,1578,329,1814,750,38,548,1065,1000,,,,,,,,,,,,,,,,,52,,,19.0,750
SZC,1,2017,264,53,150,52,1,1549,331,1813,758,45,548,1055,1000,,,,,,,,,,,,,,,,,54,,,0.0,758
SZC,4,2016,348,19,250,73,1,1486,344,1834,744,56,548,1090,1000,,,,,,,,,,,,,,,,,16,,,0.0,744
SZC,3,2016,401,66,250,80,1,1871,52,2272,1194,35,580,1078,1000,,,,,,,,,,,,,,,,,47,,,0.0,1194
SZC,2,2016,458,307,70,79,1,1802,53,2260,1196,47,580,1064,1000,,,,,,,,,,,,,,,,,53,,,0.0,1196
SZC,1,2016,451,360,0,85,6,1699,54,2150,1045,35,506,1105,1000,,,,,,,,,,,,,,,,,3,,,0.0,1045
SZC,4,2015,474,338,0,111,6,1657,55,2132,1028,47,462,1103,1000,,,,,,,,,,,,,,,,,6,,,0.0,1028
SZC,3,2015,376,7,310,27,12,1603,56,1979,914,10,472,1065,1000,,,,,,,,,,,,,,,,,17,,,0.0,914
SZC,2,2015,351,312,0,24,0,1550,57,1900,839,21,361,1062,1000,,,,,,,,,,,,,,,,,37,,,0.0,839
SZC,1,2015,359,20,300,21,0,1529,1482,1888,803,27,359,1086,1000,,,,,,,,,,,,,,,,,3,,,0.0,803
SZC,4,2014,366,32,300,23,0,1462,1413,1828,746,33,302,1082,1000,,,,,,,,,,,,,,,,,4,,,0.0,746
SZC,3,2014,55,28,0,18,0,1408,1359,1463,677,15,202,786,700,,,,,,,,,,,,,,,,,8,,,0.0,677
SZC,2,2014,39,11,0,25,0,1332,1282,1371,628,19,182,743,700,,,,,,,,,,,,,,,,,29,,,0.0,628
SZC,1,2014,44,22,0,18,0,1107,1057,1151,383,10,127,768,700,,,,,,,,,,,,,,,,,1,,,0.0,383
SZC,4,2013,78,45,0,32,0,1054,1003,1132,366,13,89,766,700,,,,,,,,,,,,,,,,,1,,,0.0,366
SZC,3,2013,22,3,0,18,1,980,929,1002,253,3,77,749,700,,,,,,,,,,,,,,,,,1,,,0.0,253
SZC,2,2013,37,17,0,19,1,971,919,1008,262,15,72,746,700,,,,,,,,,,,,,,,,,1,,,0.0,262
SZC,1,2013,42,4,0,37,0,942,890,984,244,15,68,740,700,,,,,,,,,,,,,,,,,1,,,0.0,244
SZC,4,2012,55,39,0,16,0,916,863,971,236,12,70,735,700,,,,,,,,,,,,,,,,,3,,,0.0,236
SZC,3,2012,69,46,0,17,0,896,842,965,236,13,70,729,700,,,,,,,,,,,,,,,,,28,,,0.0,236
SZC,4,2011,182,43,11,127,0,794,743,975,213,0,60,763,700,,,,,,,,,,,,,,,,,2,,,0.0,213
SZC,4,2010,402,266,0,134,0,372,325,774,28,0,0,747,700,,,,,,,,,,,,,,,,,0,,,0.0,28
SZC,4,2009,609,490,0,118,0,96,48,705,8,0,0,697,663,,,,,,,,,,,,,,,,,0,,,0.0,8
SZC,4,2008,666,661,1,1,0,47,42,713,14,0,0,699,663,,,,,,,,,,,,,,,,,0,,,0.0,14
SGP,3,2022,1771,181,965,426,17,3606,1659,5378,2777,241,108,2601,2163,,,,,,,,,,,,,,,,,45,,0.0,153.0,2777
SGP,2,2022,1823,225,931,468,14,3576,1684,5399,2845,251,108,2554,2163,,,,,,,,,,,,,,,,,117,,0.0,153.0,2845
SGP,1,2022,1802,191,941,472,12,3566,1706,5367,2771,280,121,2596,2163,,,,,,,,,,,,,,,,,41,,0.0,154.0,2771
SGP,4,2021,1873,225,983,466,13,3548,1729,5421,2858,290,121,2563,2163,,,,,,,,,,,,,,,,,36,,0.0,152.0,2858
SGP,3,2021,1971,280,1125,371,12,3264,1755,5235,2685,67,155,2550,2163,,,,,,,,,,,,,,,,,50,,0.0,154.0,2685
SGP,2,2021,1856,213,1068,379,11,3286,1781,5142,2649,67,155,2494,2163,,,,,,,,,,,,,,,,,43,,0.0,153.0,2649
SGP,1,2021,1782,197,1014,376,12,3244,1735,5026,2671,57,189,2355,2163,,,,,,,,,,,,,,,,,37,,0.0,151.0,2671
SGP,1,2021,1782,197,1014,376,12,3244,1735,5026,2671,57,189,2355,2163,,,,,,,,,,,,,,,,,37,,0.0,151.0,2671
SGP,1,2021,1782,197,1014,376,12,3244,1735,5026,2671,57,189,2355,2163,,,,,,,,,,,,,,,,,37,,0.0,151.0,2671
SGP,4,2020,1686,170,963,354,11,3217,1738,4903,2641,67,189,2262,2163,,,,,,,,,,,,,,,,,34,,0.0,151.0,2641
SGP,3,2020,1718,159,1024,368,12,3107,1682,4825,2672,57,223,2153,2163,,,,,,,,,,,,,,,,,42,,0.0,150.0,2672
SGP,2,2020,1679,189,968,356,13,3093,1705,4772,2645,71,223,2127,2163,,,,,,,,,,,,,,,,,40,,0.0,149.0,2645
SGP,1,2020,1646,180,933,323,53,3099,1735,4745,2681,65,258,2064,2163,,,,,,,,,,,,,,,,,115,,0.0,152.0,2681
SGP,4,2019,1420,195,910,195,52,3146,1764,4566,2580,78,256,1986,2163,,,,,,,,,,,,,,,,,109,,0.0,154.0,2580
SGP,3,2019,1561,207,859,345,54,3105,1791,4666,2656,68,293,2009,2163,,,,,,,,,,,,,,,,,117,,0.0,155.0,2656
SGP,2,2019,1554,181,910,349,54,3157,1818,4711,2723,81,293,1988,2163,,,,,,,,,,,,,,,,,119,,0.0,152.0,2723
SGP,1,2019,1434,160,852,313,48,3211,1842,4645,2725,67,331,1919,2163,,,,,,,,,,,,,,,,,122,,0.0,152.0,2725
SGP,4,2018,1384,158,828,292,48,3201,388,4585,2720,81,330,1865,2163,,,,,,,,,,,,,,,,,962,,,151.0,2720
SGP,3,2018,1444,191,777,374,51,3114,400,4558,2687,68,367,1871,2163,,,,,,,,,,,,,,,,,939,,,152.0,2687
SGP,2,2018,1353,163,724,375,51,3103,406,4456,2608,89,367,1847,2163,,,,,,,,,,,,,,,,,884,,,151.0,2608
SGP,1,2018,1349,222,677,367,50,3063,418,4412,2627,75,405,1785,2163,,,,,,,,,,,,,,,,,889,,,148.0,2627
SGP,4,2017,1294,316,680,216,51,3093,433,4387,2631,113,404,1756,2163,,,,,,,,,,,,,,,,,808,,,148.0,2631
SGP,3,2017,1172,205,634,263,51,2956,453,4128,2356,80,444,1773,2163,,,,,,,,,,,,,,,,,628,,,137.0,2356
SGP,2,2017,1063,186,512,299,55,2917,463,3980,2247,93,443,1733,2163,,,,,,,,,,,,,,,,,513,,,135.0,2247
SGP,1,2017,826,163,289,302,49,2936,469,3762,2081,67,481,1681,2163,,,,,,,,,,,,,,,,,383,,,135.0,2081
SGP,4,2016,738,199,237,247,35,2671,491,3409,2052,80,479,1357,2163,,,,,,,,,,,,,,,,,310,,,134.0,2052
SGP,3,2016,732,211,168,302,34,2580,491,3312,1957,53,512,1355,2163,,,,,,,,,,,,,,,,,255,,,133.0,1957
SGP,2,2016,705,272,95,300,30,2545,503,3250,1930,66,512,1320,2163,,,,,,,,,,,,,,,,,228,,,131.0,1930
SGP,1,2016,552,175,48,293,18,2637,519,3189,1942,50,551,1247,2163,,,,,,,,,,,,,,,,,255,,,129.0,1942
SGP,4,2015,475,194,53,211,14,2719,535,3194,1888,56,556,1306,2163,,,,,,,,,,,,,,,,,160,,,129.0,1888
IDC,3,2022,4565,460,1832,1638,506,11650,5068,16215,9863,797,2910,6352,3300,,,,,,,,,,,,,,,,,314,,0.0,1222.0,9863
IDC,2,2022,4337,512,1860,1316,557,11914,5191,16251,9691,492,2851,6560,3300,,,,,,,,,,,,,,,,,174,,0.0,1176.0,9691
IDC,1,2022,4518,553,2058,1262,567,11742,5359,16259,10947,1240,2218,5312,3000,,,,,,,,,,,,,,,,,154,,0.0,1157.0,10947
IDC,4,2021,4368,495,2169,1096,549,11884,5821,16252,11215,1448,2085,5038,3000,,,,,,,,,,,,,,,,,390,,0.0,1128.0,11215
IDC,3,2021,4171,786,1989,765,577,11930,5943,16101,11234,727,2231,4867,3000,,,,,,,,,,,,,,,,,461,,0.0,813.0,11234
IDC,2,2021,3779,538,1890,713,601,11636,5997,15415,10720,525,2173,4695,3000,,,,,,,,,,,,,,,,,214,,0.0,801.0,10720
